date,state,district,pincode,bio_age_5_17,bio_age_17,state_temp,district_temp,state/ut,district_master,state/ut_master,district_master,state_final,district_final
2025-09-18,Karnataka,Belgaum,591123,5,10,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591128,0,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591212,5,4,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591223,1,0,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591224,4,7,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591227,5,4,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591229,1,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591230,0,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591241,0,1,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591248,4,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591304,4,14,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Belgaum,591315,0,2,Karnataka,Belgaum,,,,,Karnataka,Belgaum
2025-09-18,Karnataka,Bellary,583103,7,9,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583112,1,0,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583126,4,10,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583134,3,4,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583135,5,11,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583220,1,2,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Bellary,583239,0,8,Karnataka,Bellary,,,,,Karnataka,Bellary
2025-09-18,Karnataka,Chickmagalur,577102,1,3,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Chickmagalur,577116,0,6,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Chickmagalur,577124,0,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Chickmagalur,577129,1,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Chickmagalur,577146,0,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Chickmagalur,577549,0,2,Karnataka,Chickmagalur,,,,,Karnataka,Chickmagalur
2025-09-18,Karnataka,Gulbarga,585105,2,5,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585210,1,3,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585222,4,13,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585228,4,13,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585301,9,9,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585303,1,3,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585307,0,2,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585316,3,3,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585318,6,8,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Gulbarga,585322,0,1,Karnataka,Gulbarga,,,,,Karnataka,Gulbarga
2025-09-18,Karnataka,Mysore,570001,0,3,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570003,0,1,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570004,2,4,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570005,0,1,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570008,2,16,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570014,1,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570015,2,3,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570016,3,4,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570022,1,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,570028,1,6,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571102,2,7,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571105,4,5,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571120,3,2,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571122,1,1,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571129,0,3,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Mysore,571315,0,3,Karnataka,Mysore,,,,,Karnataka,Mysore
2025-09-18,Karnataka,Shimoga,577214,2,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577220,0,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577225,0,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577229,1,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577401,4,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577421,0,1,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,Shimoga,577423,0,2,Karnataka,Shimoga,,,,,Karnataka,Shimoga
2025-09-18,Karnataka,yadgir,585202,0,4,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-18,Karnataka,yadgir,585216,2,2,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-18,Karnataka,yadgir,585319,0,1,Karnataka,yadgir,,,,,Karnataka,yadgir
2025-09-18,Telangana,Medchalâˆ’malkajgiri,500090,2,1,Telangana,Medchalâˆ’malkajgiri,,,,,Telangana,Medchalâˆ’malkajgiri
2025-09-18,Telangana,Medchalâˆ’malkajgiri,501401,4,0,Telangana,Medchalâˆ’malkajgiri,,,,,Telangana,Medchalâˆ’malkajgiri
2025-09-18,Telangana,Yadadri.,508126,5,5,Telangana,Yadadri.,,,,,Telangana,Yadadri.
2025-09-18,Uttar Pradesh,Allahabad,211002,5,8,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,211006,2,12,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,211008,37,26,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,211019,53,9,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,212202,6,0,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,212404,14,2,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Allahabad,212507,34,15,Uttar Pradesh,Allahabad,,,,,Uttar Pradesh,Allahabad
2025-09-18,Uttar Pradesh,Bara Banki,225001,42,21,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225122,31,9,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225202,35,4,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225208,20,4,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225302,68,9,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225303,14,3,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225305,97,15,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225306,73,4,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,225405,38,4,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Bara Banki,227131,88,13,Uttar Pradesh,Bara Banki,,,,,Uttar Pradesh,Bara Banki
2025-09-18,Uttar Pradesh,Faizabad,224135,21,11,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224153,16,6,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224158,12,5,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224182,6,1,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224202,17,7,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224207,7,1,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224228,8,1,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,224284,5,1,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Faizabad,225407,30,8,Uttar Pradesh,Faizabad,,,,,Uttar Pradesh,Faizabad
2025-09-18,Uttar Pradesh,Rae Bareli,229126,11,0,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,Uttar Pradesh,Rae Bareli,229203,3,2,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,Uttar Pradesh,Rae Bareli,229204,43,8,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,Uttar Pradesh,Rae Bareli,229303,98,10,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,Uttar Pradesh,Rae Bareli,229306,61,9,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,Uttar Pradesh,Rae Bareli,229401,62,7,Uttar Pradesh,Rae Bareli,,,,,Uttar Pradesh,Rae Bareli
2025-09-18,West Bengal,Darjiling,734003,0,1,West Bengal,Darjiling,,,,,West Bengal,Darjiling
2025-09-18,West Bengal,Darjiling,734012,0,1,West Bengal,Darjiling,,,,,West Bengal,Darjiling
2025-09-18,West Bengal,Haora,711102,1,2,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711110,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711201,0,3,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711203,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711225,0,1,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711313,2,5,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711322,0,5,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711405,0,3,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Haora,711410,1,3,West Bengal,Haora,,,,,West Bengal,Haora
2025-09-18,West Bengal,Hugli,712232,0,2,West Bengal,Hugli,,,,,West Bengal,Hugli
2025-09-18,West Bengal,Koch Bihar,735304,1,2,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-18,West Bengal,Koch Bihar,736118,0,1,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-18,West Bengal,Koch Bihar,736135,0,5,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-18,West Bengal,Koch Bihar,736146,0,1,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-18,West Bengal,Koch Bihar,736172,0,2,West Bengal,Koch Bihar,,,,,West Bengal,Koch Bihar
2025-09-18,West Bengal,MALDA,742202,0,1,West Bengal,MALDA,,,,,West Bengal,MALDA
2025-09-18,Maharashtra,Gondiya *,441614,1,3,Maharashtra,Gondiya *,,,,,Maharashtra,Gondiya *
2025-09-18,Maharashtra,Gondiya *,441801,0,2,Maharashtra,Gondiya *,,,,,Maharashtra,Gondiya *
2025-09-18,Maharashtra,Mumbai( Sub Urban ),400054,0,1,Maharashtra,Mumbai( Sub Urban ),,,,,Maharashtra,Mumbai( Sub Urban )
2025-09-18,Maharashtra,Mumbai( Sub Urban ),400058,0,1,Maharashtra,Mumbai( Sub Urban ),,,,,Maharashtra,Mumbai( Sub Urban )
2025-09-18,Maharashtra,Mumbai( Sub Urban ),400072,0,2,Maharashtra,Mumbai( Sub Urban ),,,,,Maharashtra,Mumbai( Sub Urban )
2025-09-18,Maharashtra,Mumbai( Sub Urban ),400078,0,1,Maharashtra,Mumbai( Sub Urban ),,,,,Maharashtra,Mumbai( Sub Urban )
2025-09-18,Maharashtra,Mumbai( Sub Urban ),400082,1,1,Maharashtra,Mumbai( Sub Urban ),,,,,Maharashtra,Mumbai( Sub Urban )
2025-09-18,Odisha,ANUGUL,759119,1,0,Odisha,ANUGUL,,,,,Odisha,ANUGUL
2025-09-18,Odisha,Baleswar,756002,4,7,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756020,2,9,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756022,1,1,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756026,4,5,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756028,6,5,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756030,3,4,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756036,13,3,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756037,6,4,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756038,19,1,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756042,7,3,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756046,10,1,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756048,6,4,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756056,3,5,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756083,3,4,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baleswar,756085,3,2,Odisha,Baleswar,,,,,Odisha,Baleswar
2025-09-18,Odisha,Baudh,762016,4,14,Odisha,Baudh,,,,,Odisha,Baudh
2025-09-18,Odisha,Baudh,762018,1,5,Odisha,Baudh,,,,,Odisha,Baudh
2025-09-18,Odisha,Baudh,762030,0,6,Odisha,Baudh,,,,,Odisha,Baudh
2025-09-18,Odisha,Debagarh,768109,4,12,Odisha,Debagarh,,,,,Odisha,Debagarh
2025-09-18,Odisha,Debagarh,768119,10,5,Odisha,Debagarh,,,,,Odisha,Debagarh
2025-09-18,Odisha,JAJPUR,755003,2,1,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,755015,4,2,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,755019,3,4,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,755020,1,0,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,755022,3,0,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,755043,9,3,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,JAJPUR,758025,1,0,Odisha,JAJPUR,,,,,Odisha,JAJPUR
2025-09-18,Odisha,NUAPADA,766107,0,2,Odisha,NUAPADA,,,,,Odisha,NUAPADA
2025-09-18,Odisha,jajpur,755022,1,0,Odisha,jajpur,,,,,Odisha,jajpur
2025-09-18,Pondicherry,Pondicherry,605014,0,12,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-18,Pondicherry,Pondicherry,605105,0,1,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-18,Pondicherry,Pondicherry,607402,3,33,Pondicherry,Pondicherry,,,,,Pondicherry,Pondicherry
2025-09-18,Punjab,Firozpur,142050,1,3,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Firozpur,142052,0,6,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Firozpur,152004,0,1,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Firozpur,152023,1,9,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Firozpur,152024,1,10,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Firozpur,152123,1,12,Punjab,Firozpur,,,,,Punjab,Firozpur
2025-09-18,Punjab,Nawanshahr,144525,0,4,Punjab,Nawanshahr,,,,,Punjab,Nawanshahr
2025-09-18,Punjab,S.A.S Nagar(Mohali),140109,0,1,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-18,Punjab,S.A.S Nagar(Mohali),140201,0,1,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-18,Punjab,S.A.S Nagar(Mohali),140307,1,1,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-18,Punjab,S.A.S Nagar(Mohali),160059,0,3,Punjab,S.A.S Nagar(Mohali),,,,,Punjab,S.A.S Nagar(Mohali)
2025-09-18,Assam,Sibsagar,785684,5,0,Assam,Sibsagar,,,,,Assam,Sibsagar
2025-09-18,Assam,Sibsagar,785690,0,1,Assam,Sibsagar,,,,,Assam,Sibsagar
2025-09-18,Assam,Sribhumi,788736,0,1,Assam,Sribhumi,,,,,Assam,Sribhumi
2025-09-18,Assam,Sribhumi,788806,1,0,Assam,Sribhumi,,,,,Assam,Sribhumi
2025-09-18,Bihar,Pashchim Champaran,845101,0,3,Bihar,Pashchim Champaran,,,,,Bihar,Pashchim Champaran
2025-09-18,Bihar,Pashchim Champaran,845105,0,1,Bihar,Pashchim Champaran,,,,,Bihar,Pashchim Champaran
2025-09-18,Bihar,Pashchim Champaran,845438,0,1,Bihar,Pashchim Champaran,,,,,Bihar,Pashchim Champaran
2025-09-18,Bihar,Purnea,854337,2,15,Bihar,Purnea,,,,,Bihar,Purnea
2025-09-18,Chhattisgarh,Kabeerdham,491336,24,24,Chhattisgarh,Kabeerdham,,,,,Chhattisgarh,Kabeerdham
2025-09-18,Chhattisgarh,Kawardha,491336,1,7,Chhattisgarh,Kawardha,,,,,Chhattisgarh,Kawardha
2025-09-18,Gujarat,Chhotaudepur,391145,10,5,Gujarat,Chhotaudepur,,,,,Gujarat,Chhotaudepur
2025-09-18,Gujarat,Dohad,389170,1,7,Gujarat,Dohad,,,,,Gujarat,Dohad
2025-09-18,Gujarat,Dohad,389382,0,1,Gujarat,Dohad,,,,,Gujarat,Dohad
2025-09-18,Gujarat,Kachchh,370030,4,5,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Gujarat,Kachchh,370205,14,6,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Gujarat,Kachchh,370230,0,1,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Gujarat,Kachchh,370455,2,2,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Gujarat,Kachchh,370601,2,2,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Gujarat,Kachchh,370627,1,5,Gujarat,Kachchh,,,,,Gujarat,Kachchh
2025-09-18,Haryana,Gurgaon,122102,10,6,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-18,Haryana,Gurgaon,122107,0,1,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-18,Haryana,Gurgaon,122413,20,3,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-18,Haryana,Gurgaon,122504,8,5,Haryana,Gurgaon,,,,,Haryana,Gurgaon
2025-09-18,Haryana,Mewat,122104,50,11,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-18,Haryana,Mewat,122108,58,21,Haryana,Mewat,,,,,Haryana,Mewat
2025-09-18,Himachal Pradesh,Lahul & Spiti,172111,0,2,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-18,Himachal Pradesh,Lahul & Spiti,172117,0,1,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-18,Himachal Pradesh,Lahul & Spiti,175132,0,1,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-18,Himachal Pradesh,Lahul & Spiti,175142,0,2,Himachal Pradesh,Lahul & Spiti,,,,,Himachal Pradesh,Lahul & Spiti
2025-09-18,Jammu and Kashmir,Punch,185102,11,8,Jammu and Kashmir,Punch,,,,,Jammu and Kashmir,Punch
2025-09-18,Jammu and Kashmir,Punch,185111,27,16,Jammu and Kashmir,Punch,,,,,Jammu and Kashmir,Punch
2025-09-18,Andaman & Nicobar Islands,Andamans,744103,2,1,Andaman and Nicobar Islands,Andamans,,,,,Andaman and Nicobar Islands,Andamans
2025-09-18,Andaman & Nicobar Islands,Andamans,744112,0,1,Andaman and Nicobar Islands,Andamans,,,,,Andaman and Nicobar Islands,Andamans
2025-09-18,Andhra Pradesh,Ananthapuramu,515110,0,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515402,0,4,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515414,2,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515425,4,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515445,1,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515521,1,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515571,0,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515581,1,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515672,1,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515731,2,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515766,0,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515812,0,1,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515842,4,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515870,1,2,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Ananthapuramu,515871,7,0,Andhra Pradesh,Ananthapuramu,,,,,Andhra Pradesh,Ananthapuramu
2025-09-18,Andhra Pradesh,Cuddapah,516126,0,2,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516130,6,2,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516172,5,10,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516213,1,8,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516217,5,5,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516268,1,4,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516350,2,1,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516501,0,3,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,Cuddapah,516505,3,2,Andhra Pradesh,Cuddapah,,,,,Andhra Pradesh,Cuddapah
2025-09-18,Andhra Pradesh,K.V.Rangareddy,501218,0,1,Andhra Pradesh,K.V.Rangareddy,,,,,Andhra Pradesh,K.V.Rangareddy
2025-09-18,Andhra Pradesh,K.V.Rangareddy,501503,0,1,Andhra Pradesh,K.V.Rangareddy,,,,,Andhra Pradesh,K.V.Rangareddy
2025-09-18,Andhra Pradesh,N. T. R,520012,2,1,Andhra Pradesh,N. T. R,,,,,Andhra Pradesh,N. T. R
2025-09-18,Andhra Pradesh,Rangareddi,500018,15,37,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-09-18,Andhra Pradesh,Rangareddi,500019,2,3,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-09-18,Andhra Pradesh,Rangareddi,500030,3,6,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-09-18,Andhra Pradesh,Rangareddi,500035,4,13,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-09-18,Andhra Pradesh,Rangareddi,500068,3,11,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
2025-09-18,Andhra Pradesh,Rangareddi,500077,2,3,Andhra Pradesh,Rangareddi,,,,,Andhra Pradesh,Rangareddi
